created_at,text,favorites,retweets,in_reply_to
2019-03-17 20:02:29,"RT @Lwadz_G: Happy Saturday. ❤️
They killed it 🕺🏻🔥 https://t.co/4SaHnhLuHI",0,887,
2019-03-16 22:38:34,@CalvinDuncan17 It must be very painful looking at your parents https://t.co/I14NwNENov,0,0,CalvinDuncan17
2019-03-16 06:14:59,@Anne_D_Tyisi M really not thinking about their sex life https://t.co/Gw9iYgMSz4,1,0,Anne_D_Tyisi
2019-03-14 19:28:53,@Kambi_Mohlala https://t.co/YWxQ9KxrcE,0,0,Kambi_Mohlala
2019-03-14 19:27:02,@Awume_wena when m on number 9.. https://t.co/kIXLyRBMl9,2,0,Awume_wena
2019-03-14 19:23:08,@AdvBarryRoux This 1 would have survived apartheid https://t.co/uxUiK1y6Vk,28,0,AdvoBarryRoux
2019-03-14 16:22:27,@oriQment @Kayode_ani Because he don't do guys,0,0,oriQment
2019-03-14 16:20:40,@jmcappiello M already imaging that meat in my mouth 👄😋. Don't lock this animals in the cage. Slaughter them n give them to us,2,0,jmcappiello
2019-03-14 05:27:58,"@nuevothato You guys still don't get it but this happened b4. When illuminati wants to destroy you, they will.  M n… https://t.co/0VtoFTWoTh",0,0,nuevothato
2019-03-14 05:20:37,@mountolive15 @ZikhonaTshona @KhandaniM @LandNoli @TC_Malele @Lesufi @ZaneleLwana @TakaTina1 @SaThully… https://t.co/CO0fodN1n0,3,0,mountolive15
2019-03-13 05:20:46,@_Hybreed_ They r not brainwashed coz they have no brains. https://t.co/Xom2wiI0wX,0,0,_Hybreed_
